"Kegiatan yang dilaksanakan selama dua hari (13–14/07/2022) dibagi menjadi  dua lokasi yaitu Desa Bumi Harapan dan Desa Sukaraja, Kecamatan Sepaku ini bertujuan untuk memberikan meningkatkan kapasitas MPA dalam pengendalian kebakaran hutan dan lahan",1
"KLHK melalui Direktorat Pengendalian Kebakaran Hutan dan Lahan, Ditjen Pengendalian Perubahan Iklim (PPI) bersama-sama dengan Manggala Agni Daops Kalimantan XII-Paser, Balai PPIKHL Wilayah Kalimantan melaksanakan kegiatan penguatan MPA di wilayah Ibu Kota Nusantara (IKN) https://t.co/s0o8nIswdy",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"Banyak indikasi yang menguatkan bahwa kebakaran hutan dan lahan di area konsesi PT Rambang Agro Jaya disengaja. Polisi menghentikan penyelidikan. Laporan ini kolaborasi Tempo, Tempo Institute, serta dukungan International Media Support (IMS). #KoranTempo https://t.co/PdGbZ6qIwi",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"Kebakaran Hutan Semakin Besar di Prancis, Ratusan Orang Dievakuasi dari Rumah https://t.co/CRw7A7RgVz",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"Pohon Raksasa Terbesar di Dunia, Sequoia, Terancam Kebakaran Hutan Lagi https://t.co/lfGXlufGVF",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
Pemerintah Prancis menurunkan setidaknya 1.000 petugas pemadam atasi kebakaran hutan. https://t.co/o3bGADSK2c,1
"Hari Ketiga Kebakaran Hutan yang Hanguskan 3850 Hektare Lahan di Prancis Meluas, Pemadam Belum Bisa Memadamkan https://t.co/NVV5iYrlI6",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
Beratus lagi mangsa berpindah susulan kebakaran hutan di Perancis #FMTNews https://t.co/n9BjhbOCBW,1
Ratusan Orang Dievakuasi dari Rumah saat Kebakaran Hutan Melanda Prancis https://t.co/CJVhShicNV #Kebakaran #GelombangPanas #Portugal #Wahananewsco,1
Ratusan Orang Dievakuasi dari Rumah saat Kebakaran Hutan Melanda Prancis https://t.co/CJVhShicNV #Kebakaran #GelombangPanas #Portugal #Wahananewsco,1
"Kebakaran Hutan di Barat Daya Prancis Menyebar, Ratusan Warga Dievakuasi dari Rumah https://t.co/SBTy7xKprW #GelombangPanasEkstrim #kebakaranhutan #Prancis https://t.co/t0BqHh8Be2",1
"Kebakaran Hutan di Prancis Meluas, Ratusan Orang Dievakuasi https://t.co/V7LCmSnSOT",1
Bennett + kazuha = kebakaran hutan. https://t.co/HKGCxt2RM3,1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
@acohoId ntu akun pa hutan si kok kebakaran 🙄,1
"Gelombang panas yang melanda sebagian wilayah Eropa menyebabkan kebakaran hutan di Perancis serta Portugal. Cuaca panas yang terjadi menyebabkan sulitnya proses pemadaman api hingga sepekan ini. #Internasional #AdadiKompas
https://t.co/3RfjwIZYZ0",1
"Bomba bergelut kawal kebakaran hutan

Moga dipermudahkan semua urusan abang bomba ☺️

Muzik: https://t.co/fTFV4XNboJ

#VideoSinar #Kebakaran #GelombangHaba https://t.co/SWhMOm6igc",1
"Bomba bergelut kawal kebakaran hutan

Moga dipermudahkan semua urusan abang bomba ☺️

Muzik: https://t.co/fTFV4XNboJ

#VideoSinar #Kebakaran #GelombangHaba https://t.co/SWhMOm6igc",1
"Bomba bergelut kawal kebakaran hutan

Moga dipermudahkan semua urusan abang bomba ☺️

Muzik: https://t.co/fTFV4XNboJ

#VideoSinar #Kebakaran #GelombangHaba https://t.co/SWhMOm6igc",1
"#LAPORANREPORTER

Satgas karhutla minta perusahaan aktif cegah kebakaran hutan dan lahan. Reporter RRI (TP)

Selengkapnya dengarkan di 88,8FM, RRINET &amp; RRI PlayGo. -AMD",1
"Tapi giliran mau pemilu, suara anak muda jadi rebutan. Padahal anak muda punya #MimpiBaru, mimpi besar di mana angka kemiskinan turun, anak-anak bisa dapat akses pendidikan merata, lingkungan hijau, gak ada lagi deforestasi, dan kebakaran hutan demi kehidupan berkelanjutan. https://t.co/9uuaJDKtUX",1
"https://t.co/euhH1U6glM, KUTIM – Kepolisian Resor Kutai Timur, Kamis (14/7/2022) menggelar rapat koordinasi dengan pihak terkait guna mengantisipasi terjadinya kebakaran hutan dan lahan (Karhutla) di wilayah Kabupaten Kutai Timur.
.
.
.
#Poldakaltim #Kaltim #kamihumaspolri https://t.co/8BouosXKvc",1
"BUMI KIAN PANAS?

Kalau korang selalu ikuti siaran berita dunia, mesti perasan kan setiap hari ada sahaja berlaku kebakaran hutan secara semulajadi,

Kelmarin dilaporkan di US, hari ini pula di China, dan ini disebabkan satu alasan sahaja, iaitu kepanasan yang melampau, https://t.co/AtNSkDoO3a",1
Humas Polres Lahat - Pada Hari Kamis Tanggal 14 Juli 2022 Pukul 09.00 WIB Giat Zoom Metting Dalam Rangka Lat Pra Ops Bina Karuna Dengan Sasaran Kebakaran Hutan Dan Lahat Di Aula Polres Lahat. https://t.co/enyG17BNQ0,1
"Kebakaran yang tercetus sejak Selasa lalu itu telah memusnahkan hampir 4,000 hektar kawasan hutan.

#AWANInews #AWANIpagi

https://t.co/rzitptXqQx",1
"Ribuan pemadam kebakaran berjuang untuk memadamkan kobaran api yang melalap sejumlah wilayah di Portugal dan bagian barat Spanyol pada Rabu (13/7).

https://t.co/SZBH3Lori8",1
"#BHdunia Insiden ancam penduduk dan industri pelancongan 

https://t.co/XFDMGX4eTI",1
"@SI_Auo @Frizth_ @catchmeupid Yoi, kemarau gini patut disyukuri. Bayangkan kalo kemarau 3bln ga hujan, gunung² pd kebakaran, berita ditv ttg sulit air bersih, waduk kering. Dan kami yang disumatra ngirup asap kebakaran hutan tiap hari :(",1
"@SI_Auo @catchmeupid Gpp lah kemarau masih banyak hujan, drpd gak ada hujan sama sekali, efeknya kebakaran hutan, tiap hari ngirup asap. Salam dari Sumatra",1
"Hari Ketiga Kebakaran Hutan yang Hanguskan 3850 Hektare Lahan di Prancis Meluas, Pemadam Belum Bisa Memadamkan https://t.co/NVV5iYrlI6",1
"Hai Sobat Info BMKG Kalbar,
Waspada potensi kemudahan terjadinya kebakaran hutan dan lahan di wilayah Kalimantan Barat tanggal 15 s.d 17 Juli 2022 beberapa wilayah Kalbar 
#karhutla 
#karhutlakalbar 
#infobmkgkalbar 
#cuacakalbar https://t.co/adPEWKZ6fs",1
"Eropah dilanda gelombang haba ekstrem, kebakaran hutan merebak https://t.co/rYm9uH99fm",1
"Hari Ketiga Kebakaran Hutan yang Hanguskan 3850 Hektare Lahan di Prancis Meluas, Pemadam Belum Bisa Memadamkan https://t.co/NVV5iYrlI6",1
"Hari Ketiga Kebakaran Hutan yang Hanguskan 3850 Hektare Lahan di Prancis Meluas, Pemadam Belum Bisa Memadamkan https://t.co/NVV5iYrlI6",1
"Hari Ketiga Kebakaran Hutan yang Hanguskan 3850 Hektare Lahan di Prancis Meluas, Pemadam Belum Bisa Memadamkan https://t.co/NVV5iYrlI6",1
"Hari Ketiga Kebakaran Hutan yang Hanguskan 3850 Hektare Lahan di Prancis Meluas, Pemadam Belum Bisa Memadamkan https://t.co/NVV5iYrlI6",1
Upaya Kolaborasi Bersama Cegah Kebakaran Hutan dan Lahan|https://t.co/4pMhX4Ro0S,1
"Kebakaran hutan di Sumatera Barat (Sumbar) meningkat drastis. Dibandingkan tahun lalu dengan periode yang sama, terjadi peningkatan sekitar 167 persen. - #Regional https://t.co/zWgQ7zNVZC",1
"Tapi giliran mau pemilu, suara anak muda jadi rebutan. Padahal anak muda punya #MimpiBaru, mimpi besar di mana angka kemiskinan turun, anak-anak bisa dapat akses pendidikan merata, lingkungan hijau, gak ada lagi deforestasi, dan kebakaran hutan demi kehidupan berkelanjutan. https://t.co/9uuaJDKtUX",1
"Kebakaran hutan hari ke 3 di daerah Gironde, Perancis. Sejauh ini 5300 hektar lahan terbakar. Sebabnya gelombang panas dan kering. https://t.co/ZfVejY8iHh https://t.co/PFSF9lP1lv",1
"Kebakaran hutan hari ke 3 di daerah Gironde, Perancis. Sejauh ini 5300 hektar lahan terbakar. Sebabnya gelombang panas dan kering. https://t.co/ZfVejY8iHh https://t.co/PFSF9lP1lv",1
"Kebakaran hutan hari ke 3 di daerah Gironde, Perancis. Sejauh ini 5300 hektar lahan terbakar. Sebabnya gelombang panas dan kering. https://t.co/ZfVejY8iHh https://t.co/PFSF9lP1lv",1
Kemitraan membangun program untuk memfasilitasi penguatan para pihak dalam pencegahan dan penanggulangan kebakaran hutan dan lahan. Adanya penguatan para pihak diharapkan dapat mengubah paradigma penanganan kebakaran hutan dan lahan dari pemadaman api ... https://t.co/WSyj9xuMq5,1
Kemitraan membangun program untuk memfasilitasi penguatan para pihak dalam pencegahan dan penanggulangan kebakaran hutan dan lahan. Adanya penguatan para pihak diharapkan dapat mengubah paradigma penanganan kebakaran hutan dan lahan dari pemadaman api ... https://t.co/WSyj9xuMq5,1
Satgas Karhutla telah memanggil pihak perusahaan untuk membuat komitmen bersama. https://t.co/ePmij0uvo2,1
Satgas Karhutla telah memanggil pihak perusahaan untuk membuat komitmen bersama. https://t.co/ePmij0uvo2,1
"Kewaspadaan terjadinya kebakaran hutan dan lahan harus dikedepankan. Termasuk Provinsi Sumatra Barat (Sumbar) yang siaga karena terdeteksi adanya peningkatan jumlah titik panas yang mencapai 484 titik hingga Juni 2022.
#kebakaran #kebakaranhutan #sumaid
https://t.co/FVpQM1CazS",1
"Dua kebakaran menghanguskan hampir 1.700 hektar pohon pinus di Gironde, Prancis. Upaya pemadaman kebakaran hutan terus dilakukan. https://t.co/pnMFjC1eaF",1
"Tapi giliran mau pemilu, suara anak muda jadi rebutan. Padahal anak muda punya #MimpiBaru, mimpi besar di mana angka kemiskinan turun, anak-anak bisa dapat akses pendidikan merata, lingkungan hijau, gak ada lagi deforestasi, dan kebakaran hutan demi kehidupan berkelanjutan. https://t.co/9uuaJDKtUX",1
https://t.co/yT2BiEpc7w,1
Gelombang Panas Picu Kebakaran Hutan di Sejumlah Wilayah Eropa [kabartvOne] https://t.co/KlaPE4G7Ns,1
"Ribuan pemadam kebakaran berjuang untuk memadamkan kobaran api yang melalap sejumlah wilayah di Portugal dan bagian barat Spanyol pada Rabu (13/7).

https://t.co/SZBH3Lori8",1
"Tapi giliran mau pemilu, suara anak muda jadi rebutan. Padahal anak muda punya #MimpiBaru, mimpi besar di mana angka kemiskinan turun, anak-anak bisa dapat akses pendidikan merata, lingkungan hijau, gak ada lagi deforestasi, dan kebakaran hutan demi kehidupan berkelanjutan. https://t.co/9uuaJDKtUX",1
"Ribuan pemadam kebakaran berjuang untuk memadamkan kobaran api yang melalap sejumlah wilayah di Portugal dan bagian barat Spanyol pada Rabu (13/7).

https://t.co/SZBH3Lori8",1
"Sejumlah kebakaran besar menerjang hutan-hutan di Portugal tengah dan Spanyol barat ketika kedua negara itu diterpa gelombang panas.

#portugal #spanyol

https://t.co/Ml5khyskaR",1
Kebakaran Hutan Landa Portugal dan Spanyol di Tengah Terpaan Gelombang Panas https://t.co/mWpeV7o18g,1
"Penanganan kebakaran hutan dan lahan yang terjadi di beberapa daerah di Sumatera dan Kalimantan dinilai masih terkendali. Pada periode 1 Januari-11 Juli telah terpantau 258 titik panas di sejumlah daerah. #Iptek #AdadiKompas @pradiptapm

https://t.co/ePWD3ob8tW",1
Gelombang Panas Akibatkan Kebakaran Hutan di Eropa https://t.co/yx0wYQTwNe #sariagri #pertanian,1
https://t.co/0y4nynGiCn https://t.co/0y4nynGiCn,1
"Sedih sih tiap kali baca kasus kebakaran hutan, bukan hanya soal pepohonan di dalamnya tapi juga pada hewan2 yang berjuang untuk hidup. 
Thanks ulasannya Mba @LendyReny
https://t.co/W0axwbILLw",1
"Sedih sih tiap kali baca kasus kebakaran hutan, bukan hanya soal pepohonan di dalamnya tapi juga pada hewan2 yang berjuang untuk hidup. 
Thanks ulasannya Mba @LendyReny
https://t.co/W0axwbILLw",1
"3 Kebakaran Hutan Paling Parah dalam Sejarah, Salah Satunya Landa 55 Juta Hektar Lahan https://t.co/DCJIYdjjmn",1
"Gelombang panas picu kebakaran hutan di Eropa

https://t.co/G51ukmbMBz",1
"#BuletinFMHighlights

• Gelombang haba melampau cetus kebakaran hutan di Eropah
• Krisis makanan, keganasan geng bersenjata akibatkan 89 maut di Haiti
• New Zealand agih pelitup muka, kit ujian COVID-19 percuma

Sumber: @bharianmy 
 
#BuletinFM https://t.co/PRDNpc7EeW",1
"Sedih sih tiap kali baca kasus kebakaran hutan, bukan hanya soal pepohonan di dalamnya tapi juga pada hewan2 yang berjuang untuk hidup. 
Thanks ulasannya Mba @LendyReny
https://t.co/W0axwbILLw",1
"Babinsa Koramil 04/Rupat di Pimpin Oleh Serka Julia nursanto bersama 3 orang anggota MPA, melaksanakan patroli pencegahan kebakaran hutan dan lahan (karhutla) di Desa Suakarjo mesim , Kec. Rupat, Kab. Bengkalis, Kamis (14/7/2022) https://t.co/tF7cXSDNyG",1
Gelombang Panas Terik Memicu Kebakaran Hutan di Eropa https://t.co/DAkhZnM6cs,1
"Tapi giliran mau pemilu, suara anak muda jadi rebutan. Padahal anak muda punya #MimpiBaru, mimpi besar di mana angka kemiskinan turun, anak-anak bisa dapat akses pendidikan merata, lingkungan hijau, gak ada lagi deforestasi, dan kebakaran hutan demi kehidupan berkelanjutan. https://t.co/9uuaJDKtUX",1
Kebakaran Hutan Akibat Gelombang Panas Landa Portugal https://t.co/4r0of78mHj,1
Satuan Tugas Kebakaran Hutan dan Lahan Jambi meminta seluruh perusahaan perkebunan di daerah itu berperan aktif dalam mencegah terjadinya kebakaran hutan dan lahan (karhutla). https://t.co/tlVDOY5XV9,1
@dinorauw shkn apaan anjir surat hutan kebakaran nasional?,1
"Kebakaran hutan di Sumatera Barat (Sumbar) meningkat drastis. Dibandingkan tahun lalu dengan periode yang sama, terjadi peningkatan sekitar 167 persen. - #Regional https://t.co/zWgQ7zNVZC",1
"Kebakaran hutan di Sumatera Barat (Sumbar) meningkat drastis. Dibandingkan tahun lalu dengan periode yang sama, terjadi peningkatan sekitar 167 persen. - #Regional https://t.co/zWgQ7zNVZC",1
Gelombang panas picu kebakaran hutan di Eropa https://t.co/yaxJ5xyopH,1
BPBD Kalbar terus berupaya agar pada gelaran pertemuan menteri dari negara tetangga di BIMP-EAGA pada Novermber 2022 nanti tak ada kebakaran hutan di Kalbar. #publisherstory https://t.co/KwgE1sCMJo,1
"Tapi giliran mau pemilu, suara anak muda jadi rebutan. Padahal anak muda punya #MimpiBaru, mimpi besar di mana angka kemiskinan turun, anak-anak bisa dapat akses pendidikan merata, lingkungan hijau, gak ada lagi deforestasi, dan kebakaran hutan demi kehidupan berkelanjutan. https://t.co/9uuaJDKtUX",1
"Dibandingkan tahun lalu dengan periode yang sama, terjadi peningkatan kebakaran hutan di Sumbar sekitar 167 persen. https://t.co/G4v6n2a2DK",1
Gelombang panas picu kebakaran hutan di Portugal dan Spanyol - ANTARA News Bengkulu https://t.co/weVNktoFQA,1
Gelombang Panas Picu Kebakaran Hutan di Beberapa Negara Eropa https://t.co/zF8qv1u0kr https://t.co/6pIMgCdnwF,1
"Ribuan petugas pemadam kebakaran pada Rabu (13/7) berjuang mengatasi lebih dari 20 kobaran api yang melanda di Portugal dan Spanyol barat.
#Eropa #kebakaran #kebakaranhutan #updatebali

https://t.co/cl1ufbzueh https://t.co/1USRo4UG9T",1
"Tapi giliran mau pemilu, suara anak muda jadi rebutan. Padahal anak muda punya #MimpiBaru, mimpi besar di mana angka kemiskinan turun, anak-anak bisa dapat akses pendidikan merata, lingkungan hijau, gak ada lagi deforestasi, dan kebakaran hutan demi kehidupan berkelanjutan. https://t.co/9uuaJDKtUX",1
"Penanganan kebakaran hutan dan lahan yang terjadi di beberapa daerah di Sumatera dan Kalimantan dinilai masih terkendali. Pada periode 1 Januari-11 Juli telah terpantau 258 titik panas di sejumlah daerah. #Humaniora #AdadiKompas
https://t.co/0rSITQg8oD",1
"Penanganan kebakaran hutan dan lahan yang terjadi di beberapa daerah di Sumatera dan Kalimantan dinilai masih terkendali. Pada periode 1 Januari-11 Juli telah terpantau 258 titik panas di sejumlah daerah. #Iptek #AdadiKompas 
https://t.co/4cyvYb5xs1",1
Perlu Ada Edukasi Ke Masyarakat Sekitar Hutan Untuk Ikut Terlibat Mencegah Kebakaran Hutan https://t.co/KuUxfrocr2,1
Berbagai Upaya Antisipasi Kebakaran Hutan Sudah Disiapkan Perhutani https://t.co/GIiMpVku6H,1
Kebakaran Hutan Di Kota Batu Mayoritas Dipicu Karena Ulah Manusia https://t.co/YiKjyHmO6O,1
Gelombang panas tersebut membuat suhu membubung ke atas 45 derajat Celcius di beberapa kawasan Eropa.  https://t.co/cxbvNMNS9X,1
Gelombang Panas Picu Kebakaran Hebat Hutan di Eropa https://t.co/BDBDSjSw38,1
"Kalau terjadi kebakaran hutan, baik kecil maupun besar, dampaknya ternyata sangat merugikan buat  banyak pihak
Maka dari itu sebisa mungkin kita harus cegah terjadinya kebakaran 
Apa aja yg bisa kita lakukan?Baca postingan mbk @LendyReny ini yuk
#bwbplus 
https://t.co/gAkU1bkHLL",1
"Morning #SobatBMKG 😊 Ada informasi terbaru nih terkait titik panas pada 13 Juli 2022. Terpantau 4 titik panas indikasi karhutla di wilayah Nusa Tenggara Timur (4).

Yuk hindari kegiatan pemicu kebakaran hutan. Have a nice day! ✨

#TitikPanas
#BMKG https://t.co/3OKwAf2kYX",1
"Gelombang panas capai 45 derajat! Ribuan pemadam kebakaran berjuang mengatasi lebih dari 20 kobaran api yang melanda di Portugal dan Spanyol barat. 

https://t.co/jvqYYjrZv5",1
"Gelombang panas capai 45 derajat! Ribuan pemadam kebakaran berjuang mengatasi lebih dari 20 kobaran api yang melanda di Portugal dan Spanyol barat. 

https://t.co/jvqYYjrZv5",1
"#BHdunia Insiden ancam penduduk dan industri pelancongan 

https://t.co/XFDMGX4eTI",1
Dua kebakaran telah menghanguskan hampir 1.700 hektar pohon pinus di Gironde. #kumparanNEWS https://t.co/rmKJIZgFBB,1
"https://t.co/eXhDmyfMK9 -  Kebakaran Hutan Prancis Meluas, Ribuan Warga Dievakuasi https://t.co/Vf819jNjkB",1
"Hai Sobat Info BMKG Kalbar,
Waspada potensi kemudahan terjadinya kebakaran hutan dan lahan di wilayah Kalimantan Barat tanggal 14 s.d 20 Juli 2022 beberapa wilayah Kalbar 
#karhutla 
#karhutlakalbar 
#infobmkgkalbar 
#cuacakalbar https://t.co/qvlrR7psSN",1
"Kebakaran Hutan Landa Lebih Dari 1800 Hektare Lahan di Prancis, Petugas Masih Berupaya Melakukan Pemadaman https://t.co/BTDcwNA4Wo",1
"Dahsyat betul panas sampai terbakar hutan! #mstar220714

https://t.co/NTknED0pHn",1
@_ekokuntadhi ada bencana _gempa bumi banjir bandang kebakaran hutan gunung meletus _ bapak eko kunthadi..  politik karyawan agama indonesia .. waspada selanjutnya Jakarta jawa barat banten .. posisi background formula E .. ga beda .. ga penting baca donk .. artinya Eko https://t.co/dV68KRIVfn,1
"5 Arah Pembangunan Pulau Kalimantan

1. Mempertahankan fungsi Kalimantan sebagai paru-paru dunia

2. Mengembangkan pencegahan bencana alam banjir dan kebakaran hutan

3. Meningkatkan konservasi dan rehabilitasi DAS

@Suharso_M
@Jiwamudaindo

#KinerjaSoeharsoMonoarfa https://t.co/LEOJwHzk6L",1
"5 Arah Pembangunan Pulau Kalimantan

1. Mempertahankan fungsi Kalimantan sebagai paru-paru dunia

2. Mengembangkan pencegahan bencana alam banjir dan kebakaran hutan

3. Meningkatkan konservasi dan rehabilitasi DAS

@Suharso_M
@Jiwamudaindo

#KinerjaSoeharsoMonoarfa https://t.co/VngMAsatcz",1
"5 Arah Pembangunan Pulau Kalimantan: 

1. Mempertahankan Kalimantan sebagai paru"" dunia.

2. Mengembangkan pencegahan bencana alam banjir dan kebakaran hutan.

3. Meningkatkan konservasi dan rehabilitasi DAS,lahan kristis,hutan lindung &amp; hutan produksi

#KinerjaSoeharsoMonoarfa https://t.co/RAoaME1E8G",1
"5 Arah Pembangunan Pulau Kalimantan

- mempertahankan fungsi Kalimantan sebagai paru-paru dunia.
- mengembangkan pencegahan bencana alam banjir &amp; kebakaran hutan.
- meningkatkan konservasi &amp; rahabilitasi DAS, lahan kritis, hutan lindung &amp; hutan produksi

#KinerjaSoeharsoMonoarfa https://t.co/DUiFLT17yY",1
"Kebakaran Hutan Melanda Portugal dan Spanyol di Tengah Gelombang Panas
https://t.co/GVNxrSzrCd",1
"#Presiden Turki#Dapat Kecaman#Kebakaran Hutan!

Presiden Recep Tayyip Erdogan mendapat kecaman keras karena tanggapan dan kesiapannya tidak memadai untuk memerangi kebakaran hutan skala besar

https://t.co/BVnDVZrYTe",1
"#Uni Eropa#Peringatan#Kebakaran Hutan!

Pejabat Uni Eropa telah mengeluarkan peringatan minggu lalu atas ancaman kebakaran hutan akibat perubahan iklim.

https://t.co/2bbL8P2ON3",1
"#Perdana Menteri Portugal#Kebakaran Hutan!

Perdana Menteri Portugal António Costa, membatalkan perjalanan ke luar negeri untuk menangani keadaan darurat pada Rabu (13/7/2022).

https://t.co/3zD4TTKLoR",1
"#Kobaran Api#Hutan Uni Eropa!

Serentetan kebakaran hutan menghanguskan beberapa bagian negara-negara Uni Eropa.

https://t.co/CDV3hn7jtM",1
Kebakaran hutan iran https://t.co/hcigIYbZ4c,1
"🌐 5 Arah Pembangunan Pulau Kalimantan.

1.  Mempertahankan fungsi Kalimantan sebagai paru - paru dunia
2. Mengembangkan pencegahan bencana alam banjir dan kebakaran hutan
3. Meningkatkan konservasi dan rehabilitasi DAS

@Suharso_M 
@Jiwamudaindo 
#KinerjaSoeharsoMonoarfa https://t.co/HsnlOB1anG",1
